alert_id,soc_id,assigned_analyst_id,severity,finding_type,rule_id,rationale,case_id
,SOC-003,ANL-3009,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"11 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002026
,SOC-003,ANL-3009,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"11 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002101
,SOC-003,ANL-3009,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"11 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002124
,SOC-003,ANL-3009,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"11 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002135
,SOC-003,ANL-3009,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"11 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002252
,SOC-003,ANL-3009,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"11 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002317
,SOC-003,ANL-3009,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"11 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002698
,SOC-003,ANL-3009,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"11 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002741
,SOC-003,ANL-3009,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002158
,SOC-003,ANL-3009,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002165
,SOC-003,ANL-3009,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002211
,SOC-003,ANL-3009,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002256
,SOC-003,ANL-3009,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002411
,SOC-003,ANL-3009,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002678
,SOC-003,ANL-3009,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002759
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001516
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001628
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002403
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002709
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001550
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001932
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001970
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002297
,SOC-003,ANL-3010,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002492
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002559
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001553
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001744
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001792
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001571
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001992
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002189
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002473
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002586
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001610
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001827
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002215
,SOC-003,ANL-3010,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002240
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001615
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001804
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001896
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002290
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002319
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002436
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002439
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002540
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002621
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002695
,SOC-003,ANL-3010,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001621
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001903
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002116
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001622
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001859
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001882
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001891
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002130
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002585
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002608
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002648
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001648
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001874
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002028
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002081
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001658
,SOC-003,ANL-3010,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002304
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002604
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001788
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001899
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001917
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002277
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002282
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001873
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002008
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002236
,SOC-003,ANL-3010,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002030
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002157
,SOC-003,ANL-3010,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002176
,SOC-003,ANL-3010,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002610
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001491
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001586
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001826
,SOC-003,ANL-3011,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002457
,SOC-003,ANL-3011,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001567
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001782
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002144
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002303
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002351
,SOC-003,ANL-3011,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002549
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002654
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001662
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001845
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001939
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002298
,SOC-003,ANL-3011,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002538
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002723
,SOC-003,ANL-3011,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001676
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001712
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001768
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002450
,SOC-003,ANL-3011,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001684
,SOC-003,ANL-3011,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001870
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002426
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002468
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002470
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001734
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002514
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002593
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002659
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002669
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002702
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001815
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001847
,SOC-003,ANL-3011,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002320
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002820
,SOC-003,ANL-3011,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001909
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002114
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002496
,SOC-003,ANL-3011,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001920
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001988
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002048
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002360
,SOC-003,ANL-3011,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002729
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002770
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001952
,SOC-003,ANL-3011,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002221
,SOC-003,ANL-3011,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002281
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001496
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001817
,SOC-003,ANL-3012,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001840
,SOC-003,ANL-3012,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002284
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002404
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"6 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002560
